sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,xcs_pro
1055821,0.986394,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164399,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1158662,0.999056,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043437,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1166209,0.979882,8.0,0.0,0.0,0.0,0.0,0.006583,0.024307,0.043297,0.193191,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1056218,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
1174215,0.980581,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196116,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1057603,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1177491,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1057852,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1058160,0.968364,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121046,0.121046,0.181568,0,0.0,0.7669,0.763186,0.0,0,0,0,0,0,0
1058265,0.999133,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041631,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1180136,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1058368,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1180289,0.948683,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316228,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1180688,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1181323,0.995037,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099504,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1183869,0.998115,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043396,0.043396,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1188666,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1208397,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,1,1,0,0
1211975,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1214111,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,0,0,0
1215996,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.7669,0.763186,0.0,0,0,0,0,0,0
1216977,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1060534,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936329,0.351123,0,0.0,0.7669,0.763186,0.0,0,0,0,0,0,0
1060585,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1060788,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1217629,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,1,1,0,0
1218378,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.66,0.0,0,0,0,1,0,0
1218575,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,0,0,0
1219165,0.980196,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140028,0.140028,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1061567,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1220808,0.960697,8.0,0.0,0.0,0.0,0.0,0.0,0.150109,0.16512,0.16512,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1221415,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.89,0.0,1,0,0,1,0,0
1062032,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1062234,0.894427,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0,0.0,0.7669,0.763186,0.0,0,0,1,1,0,0
1062797,0.991228,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132164,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1225137,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.87,0.84,0.0,1,0,0,1,0,0
1226726,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.98,0.0,0,0,0,1,0,0
1063838,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.66,0.6,0.0,0,0,0,1,0,0
1063988,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
1235137,0.948683,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316228,0,0.0,0.7669,0.763186,0.0,0,0,1,1,0,0
1064294,0.0,8.0,0.0,0.333333,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1236537,0.754403,8.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.311601,0.574002,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1237426,0.999569,8.0,0.0,0.0,0.0,0.0,0.0,0.001915,0.005745,0.028723,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,0,0,0
1064605,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1064969,0.755929,8.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.377964,0.377964,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1065629,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.79,0.0,0,0,1,1,0,0
1065731,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1066194,0.894427,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1066247,0.999808,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019604,0,0.0,0.7669,0.763186,0.0,0,0,0,0,0,0
1067103,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1067203,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.09,0.0,0,0,0,1,0,0
1067755,0.894427,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1068264,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1068576,0.948683,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316228,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1068628,0.980581,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196116,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1068990,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111573,0.999775,8.0,0.0,0.0,0.0,0.0,0.0,0.005894,0.010227,0.017565,0.001676,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1111574,0.731795,8.0,0.0,0.0,0.0,0.0,0.029732,0.127561,0.339522,0.573543,0.055628,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
1111575,0.986991,8.0,0.0,0.0,0.0,0.0,0.0,0.031838,0.111434,0.111434,0.0,0,0.0,1.0,1.0,0.0,1,0,0,1,0,0
1111576,0.948891,8.0,0.0,0.0,0.0,0.0,0.0,0.047445,0.142334,0.260945,0.094889,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111577,0.089318,12.0,0.001514,0.274009,0.460213,0.522281,0.013625,0.113539,0.351215,0.495032,0.225565,0,0.0,0.98,0.95,0.0,0,0,0,1,0,0
1111578,0.999658,8.0,0.0,0.0,0.0,0.0,0.0,0.004423,0.01327,0.017693,0.01327,0,0.0,0.7669,0.763186,0.0,1,0,0,0,0,0
1111579,0.997757,8.0,0.0,0.0,0.0,0.0,0.0,0.003897,0.003897,0.066257,0.007795,0,0.0,1.0,1.0,0.0,1,0,1,0,0,0
1111580,0.973607,8.0,0.0,0.0,0.0,0.0,0.010758,0.05379,0.107581,0.193646,0.00269,0,0.0,0.89,0.89,0.0,0,0,0,1,0,0
1111581,0.99967,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018176,0.018176,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,0,0,0
1111582,0.993884,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110432,0,0.0,0.7669,0.763186,0.0,1,0,1,0,0,0
1111583,0.986903,12.0,0.009518,0.0,0.0,0.0,0.01147,0.03441,0.065891,0.139836,0.026845,0,0.0,0.93,0.88,0.0,0,0,0,1,0,0
1111584,0.998702,8.0,0.0,0.0,0.0,0.0,0.007176,0.007176,0.007176,0.049038,0.00598,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1111585,0.952539,8.0,0.0,0.0,0.0,0.0,0.042119,0.106918,0.142557,0.242995,0.00972,0,0.0,0.7669,0.0,0.0,0,0,1,1,0,0
1111586,0.99995,4.0,0.0,0.0,0.0,0.0,0.000523,0.002616,0.003663,0.008895,0.0,0,0.0,0.79,0.66,0.0,0,0,0,1,0,0
1111587,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1111588,0.811743,8.0,0.0,0.0,0.0,0.0,0.092567,0.121049,0.26346,0.498438,0.0,0,0.0,0.79,0.66,0.0,0,0,0,1,0,0
1111589,0.854703,8.0,0.0,0.0,0.243208,0.458621,0.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.97,0.0,0,0,0,1,0,0
1111590,0.510754,8.0,0.0,0.0,0.0,0.170251,0.0,0.085126,0.340503,0.766131,0.0,0,0.0,0.81,0.8,0.0,0,0,0,1,0,0
1111591,0.795415,8.0,0.0,0.0,0.0,0.0,0.063212,0.184368,0.308157,0.476722,0.084282,0,0.0,0.78,0.73,0.0,0,0,0,1,0,0
1111592,0.986394,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164399,0.0,0,0.0,0.6,0.54,0.0,0,0,0,1,0,0
1111593,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.64,0.0,0,0,0,1,0,0
1111594,0.974163,8.0,0.0,0.0,0.0,0.0,0.014118,0.056473,0.117653,0.178832,0.042355,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111595,0.055815,8.0,0.027907,0.204653,0.437214,0.623263,0.065117,0.204653,0.334887,0.465121,0.0,0,0.0,0.6,0.54,0.0,0,0,0,1,0,0
1111596,0.991779,8.0,0.0,0.0,0.0,0.0,0.0,0.034199,0.068399,0.102598,0.0,0,0.0,0.93,0.86,0.0,0,0,0,1,0,0
1111597,0.938846,52.0,0.010638,0.0,0.0,0.0,0.029256,0.090427,0.180854,0.271281,0.055852,0,0.0,0.83,0.89,0.0,1,0,1,1,0,0
1111598,0.11343,8.0,0.0,0.283576,0.453722,0.623868,0.079086,0.164159,0.302481,0.42946,0.050098,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
1111599,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.84,0.93,0.0,0,0,0,1,0,0
1111600,0.994701,8.0,0.0,0.0,0.0,0.0,0.0,0.02153,0.043061,0.090427,0.008612,0,0.0,0.7669,0.763186,0.0,1,0,1,1,0,0
1111601,0.998496,8.0,0.0,0.0,0.0,0.0,0.008151,0.017525,0.028528,0.041774,0.008559,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
1111602,0.928477,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371391,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111603,0.055341,8.0,0.0,0.553412,0.553412,0.553412,0.017598,0.081905,0.141563,0.221143,0.046708,0,0.0,0.91,0.8,0.0,0,0,0,1,0,0
1111604,0.861842,8.0,0.0,0.0,0.0,0.0,0.030508,0.137285,0.282196,0.3966,0.022881,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111605,0.030893,8.0,0.0,0.0,0.0,0.0,0.020596,0.272892,0.550932,0.787781,0.005149,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111606,0.137934,9.0,0.0,0.346208,0.432761,0.692417,0.001649,0.125157,0.226959,0.35665,0.003847,0,0.0,0.7,0.88,0.0,0,0,0,1,0,0
1111607,0.999291,8.0,0.0,0.0,0.0,0.0,0.00301,0.007525,0.021069,0.030099,0.001505,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111608,0.883541,8.0,0.0,0.0,0.0,0.0,0.0,0.080322,0.321288,0.321288,0.080322,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111609,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
1111610,0.879215,8.0,0.0,0.0,0.0,0.0,0.046274,0.092549,0.277647,0.370196,0.046274,0,0.0,0.98,0.97,0.0,0,0,0,1,0,0
1111611,0.865808,8.0,0.0,0.0,0.0,0.0,0.021801,0.115233,0.264726,0.40176,0.071632,0,0.0,0.96,0.83,0.0,0,0,0,1,0,0
1111612,0.837367,12.0,0.0,0.0,0.0,0.0,0.06896,0.147771,0.246285,0.453163,0.078811,0,0.0,0.93,0.88,0.0,0,0,0,1,0,0
1111613,0.0,17.0,0.130466,0.065233,0.260931,0.45663,0.130466,0.260931,0.521862,0.587095,0.0,0,0.0,0.79,0.83,0.0,0,0,0,1,0,0
1111614,0.343042,12.0,0.0,0.045739,0.41165,0.777562,0.022869,0.068608,0.160086,0.274434,0.0,0,0.0,0.82,0.79,0.0,0,0,0,1,0,0
1111615,0.970143,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0,0.0,0.48,0.53,0.0,0,0,0,1,0,0
1111616,0.325875,12.0,0.0,0.0,0.0,0.0,0.108625,0.162938,0.597438,0.706063,0.0,0,0.0,0.87,0.68,0.0,0,0,0,1,0,0
1111617,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.97,0.96,0.0,0,0,0,1,0,0
1111618,0.280873,12.0,0.0,0.156041,0.312081,0.624162,0.031208,0.140437,0.327685,0.530538,0.015604,0,0.0,0.47,0.39,0.0,0,0,0,1,0,0
1111619,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,0,0,0
1111620,0.353553,8.0,0.353553,0.353553,0.353553,0.353553,0.0,0.353553,0.353553,0.353553,0.0,0,0.0,0.98,0.95,0.0,0,0,0,1,0,0
1111621,0.567427,8.0,0.0,0.0,0.0,0.159206,0.040822,0.163288,0.375563,0.689894,0.085726,0,0.0,0.85,0.87,0.0,0,0,0,1,0,0
1111622,0.30638,8.0,0.209491,0.0,0.392795,0.589193,0.052373,0.128313,0.308999,0.487066,0.094271,0,0.0,0.83,0.89,0.0,0,0,0,1,0,0
1111623,0.0,8.0,0.0,0.240772,0.361158,0.601929,0.0,0.361158,0.361158,0.361158,0.240772,0,0.0,0.68,0.58,0.0,0,0,1,1,0,1
1111624,0.667239,8.0,0.055603,0.0,0.0,0.0,0.074138,0.16681,0.407757,0.593101,0.018534,0,0.0,1.0,0.99,0.0,0,0,0,1,0,0
1111625,0.990103,8.0,0.0,0.0,0.0,0.0,0.006492,0.019477,0.038955,0.133096,0.006492,0,0.0,0.85,0.82,0.0,0,0,0,1,0,0
1111626,0.999219,8.0,0.0,0.0,0.0,0.0,0.001925,0.009626,0.025029,0.028879,0.001925,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111627,0.99978,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019652,0.007369,0,0.0,0.98,0.91,0.0,1,0,0,1,0,0
1111628,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.88,0.81,0.0,0,0,0,1,0,0
1111629,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0.0,0,0,0,1,0,0
1111630,0.172624,8.0,0.0,0.202673,0.405347,0.540462,0.061721,0.168813,0.332263,0.572093,0.052182,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
1111631,0.332101,13.0,0.0,0.505371,0.505371,0.505371,0.0,0.034654,0.150167,0.314774,0.025991,0,0.0,1.0,0.93,0.0,0,0,0,1,0,0
1111632,0.910208,9.0,0.0,0.0,0.0,0.0,0.0,0.189627,0.208589,0.303403,0.0,0,0.0,0.91,0.74,0.0,0,0,1,1,0,0
1111633,0.981023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061314,0.183942,0.0,0,0.0,0.77,0.8,0.0,0,0,0,1,0,0
1111634,0.997484,8.0,0.0,0.0,0.0,0.0,0.009151,0.027454,0.045756,0.045756,0.0,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
1111635,0.999999,8.0,0.0,0.0,0.0,0.0,0.0,0.000372,0.000372,0.001115,0.000372,0,0.0,1.0,1.0,0.0,0,0,1,1,0,0
1111636,0.335185,8.0,0.0,0.0,0.0,0.0,0.274242,0.365657,0.518013,0.639899,0.030471,0,0.0,0.7669,0.763186,0.0,0,0,0,1,0,0
1111637,0.052431,2.0,0.0,0.035307,0.070614,0.10592,0.012269,0.038573,0.073615,0.986119,0.017653,0,0.0,0.62,0.56,0.0,0,0,0,1,0,0
1111638,0.999775,2.0,0.0,0.0,0.0,0.0,0.000832,0.002912,0.013314,0.016226,0.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,0
1111639,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.56,0.72,0.0,1,0,0,1,0,0
1111640,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
1111788,0.986394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164399,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1111641,0.917365,12.0,0.0,0.0,0.0,0.0,0.050965,0.050965,0.050965,0.356753,0.152894,0,0.0,0.82,0.79,0.0,1,0,0,1,0,0
1111642,0.411198,6.0,0.0,0.0,0.071142,0.248995,0.066873,0.1309,0.539253,0.653079,0.157934,0,0.0,0.82,0.79,0.0,0,0,1,1,0,0
1111643,0.693782,8.0,0.035277,0.0,0.0,0.0,0.047036,0.11759,0.364529,0.59971,0.094072,0,0.0,0.88,0.92,0.0,0,0,0,1,0,0
1111644,0.989652,8.0,0.0,0.0,0.0,0.0,0.004331,0.004331,0.099615,0.10308,0.001949,0,0.0,0.7669,0.763186,0.0,1,0,0,1,0,0
